"userid";"contentid";"score"
"user2282";132214;2.0
"user2282";132214;5.0
"user2282";132214;4.0
"user2282";309340;3.0
"user2282";309340;1.0
"user2282";309340;5.0
"user2282";309340;5.0
"user2282";309340;1.0
"user2282";250362;5.0
"user2282";250362;5.0
"user2282";2520899;4.5
"user2282";2520899;5.0
"user2282";2520899;1.0
"user2282";2520899;5.0
"user2282";2520899;3.0
"user2282";2520735;4.0
"user2282";2520735;1.0
"user2282";2044896;3.0
"user2282";2044896;2.0
"user2282";2044896;4.0
"user2282";2044896;5.0
"user2282";2044896;1.0
"user2282";1253290;1.0
"user2282";1253290;1.0
"user2282";1253290;1.5
"user2282";1253290;2.0
"user2282";1253290;2.0
"user2282";293218;2.0
"user2282";293218;3.5
"user2282";1937544;4.0
"user2282";1937544;2.0
"user2282";806322;1.0
"user2282";806322;2.0
"user2282";1605036;2.5
"user2282";1605036;2.0
"user2282";250469;2.0
"user2282";250469;3.0
"user2282";250469;1.0
"user2282";231897;2.5
"user2282";231897;3.0
"user2282";2520872;3.0
"user2282";2520872;1.0
"user2282";2520872;3.0
"user2282";2520872;3.0
"user2282";130934;2.0
"user2282";348804;1.0
"user2282";507531;1.0
"user2282";507531;5.0
"user2282";507531;2.0
"user2282";2521052;2.5
"user2282";2521052;1.0
"user2282";2521052;2.0
"user2282";1839936;5.0
"user2282";1839936;2.0
"user2282";1839936;1.0
"user2282";1839936;1.0
"user2282";1839936;3.0
"user2282";2050213;2.5
"user2282";2037438;2.0
"user2282";2037438;3.0
"user2282";2037438;1.5
"user2282";2037438;5.0
"user2283";2373224;3.0
"user2283";2373224;1.0
"user2283";2373224;4.0
"user2283";273758;3.0
"user2283";273758;1.0
"user2283";273758;5.0
"user2283";701766;4.0
"user2283";701766;5.0
"user2283";701766;3.0
"user2283";701766;5.0
"user2283";701766;4.5
"user2283";130617;2.0
"user2283";130617;2.5
"user2283";132226;4.0
"user2283";132226;5.0
"user2283";132226;3.0
"user2283";132226;1.0
"user2283";126803;3.0
"user2283";126803;3.0
"user2283";132238;5.0
"user2283";132238;4.0
"user2283";132238;2.0
"user2283";132238;5.0
"user2283";1595111;2.0
"user2283";2495737;3.0
"user2283";2495737;4.0
"user2283";2495737;4.0
"user2283";2520659;4.0
"user2283";2520659;2.0
"user2283";2520659;1.0
"user2283";2520659;5.0
"user2283";2520659;5.0
"user2283";2472698;3.0
"user2283";2520729;4.5
"user2283";2520729;5.0
"user2283";2520729;3.5
"user2283";2520729;1.0
"user2283";130376;2.5
"user2283";130376;4.0
"user2283";1354065;3.0
"user2283";1354065;1.0
"user2283";1354065;4.0
"user2283";1354065;2.0
"user2283";1354065;1.0
"user2283";129908;4.0
"user2283";129908;1.5
"user2283";129908;4.0
"user2283";129908;4.0
"user2283";129908;2.0
"user2283";674004;2.0
"user2283";141210;1.0
"user2283";141210;2.0
"user2283";141210;3.0
"user2283";141210;5.0
"user2283";141210;2.5
"user2283";1307813;2.0
"user2283";1307813;1.0
"user2283";1307813;1.0
"user2283";1307813;3.0
"user2283";1307813;1.0
"user2283";130365;2.0
"user2283";130365;1.5
"user2283";2520897;4.0
"user2283";2520897;4.0
"user2283";2520897;2.0
"user2283";2520897;2.5
"user2283";1022116;1.0
"user2283";132244;3.0
"user2283";1037031;5.0
"user2284";713654;1.0
"user2284";1605948;1.0
"user2284";1605948;4.0
"user2284";2387970;1.0
"user2284";2387970;2.0
"user2284";2387970;1.0
"user2284";2387970;5.0
"user2284";2387970;2.0
"user2284";397572;4.0
"user2284";130590;1.0
"user2284";130590;2.0
"user2284";2520872;1.0
"user2284";2520872;1.0
"user2284";2384776;5.0
"user2284";130446;4.0
"user2284";130446;5.0
"user2284";130446;5.0
"user2284";130446;4.0
"user2284";2488585;2.0
"user2284";131617;1.0
"user2284";131617;1.0
"user2284";131617;3.0
"user2284";131617;3.0
"user2284";1307813;5.0
"user2284";1307813;4.0
"user2284";1307813;1.0
"user2284";1307813;2.0
"user2284";127642;5.0
"user2284";127642;5.0
"user2284";127642;5.0
"user2284";127642;5.0
"user2284";127642;5.0
"user2284";985351;2.0
"user2284";985351;1.0
"user2284";985351;4.0
"user2284";985351;1.0
"user2284";1397826;3.0
"user2284";1397826;2.0
"user2284";1397826;5.0
"user2284";1397826;4.0
"user2284";129917;3.0
"user2284";129917;4.0
"user2284";663785;2.0
"user2284";663785;1.0
"user2284";2435564;3.0
"user2284";2435564;5.0
"user2284";2435564;3.5
"user2284";2435564;3.0
"user2284";2435564;5.0
"user2284";2520821;3.0
"user2284";2520821;5.0
"user2284";304790;5.0
"user2284";304790;4.0
"user2284";304790;3.0
"user2284";127376;5.0
"user2284";127376;2.0
"user2284";127376;2.0
"user2284";2520805;4.0
"user2284";2520805;2.0
"user2284";1105911;3.0
"user2284";1105911;5.0
"user2284";1105911;4.0
"user2284";1388499;2.0
"user2284";1388499;3.0
"user2284";1388499;2.0
"user2284";1388499;2.0
"user2284";1388499;1.0
"user2284";132241;3.0
"user2284";132241;4.0
"user2284";132241;1.0
"user2284";132241;5.0
"user2284";132241;2.0
"user2284";987592;2.5
"user2284";987592;1.0
"user2284";130602;1.0
"user2284";130602;4.0
"user2285";1021180;3.5
"user2285";1021180;4.5
"user2285";1021180;3.5
"user2285";1021180;2.0
"user2285";1021180;2.0
"user2285";126826;4.0
"user2285";126826;2.0
"user2285";126826;1.0
"user2285";1019041;5.0
"user2285";1019041;2.0
"user2285";130586;3.0
"user2285";130586;2.0
"user2285";130586;5.0
"user2285";1604697;1.0
"user2285";1604697;3.0
"user2285";1604697;3.0
"user2285";1604697;5.0
"user2285";130598;5.0
"user2285";130598;1.0
"user2285";130598;4.0
"user2285";2520926;2.5
"user2285";2520926;1.0
"user2285";2520926;2.0
"user2285";2520926;5.0
"user2285";126528;5.0
"user2285";126528;4.0
"user2285";126528;2.0
"user2285";126528;3.0
"user2285";126528;2.5
"user2285";129760;5.0
"user2285";129760;4.0
"user2285";129760;2.0
"user2285";141661;2.0
"user2285";141661;2.0
"user2285";141661;4.0
"user2285";2407107;3.0
"user2285";2407107;4.5
"user2285";2520943;4.0
"user2285";2525627;2.0
"user2285";126999;5.0
"user2285";126999;2.0
"user2285";2373206;1.0
"user2285";2373206;1.0
"user2285";2373206;2.0
"user2285";2373206;4.0
"user2285";2373206;3.0
"user2285";2456136;4.0
"user2285";2456136;5.0
"user2285";2456136;5.0
"user2285";2456136;5.0
"user2285";2456136;4.0
"user2285";1304231;1.0
"user2285";1304231;4.5
"user2285";1304231;1.0
"user2285";1304231;2.0
"user2285";129918;4.0
"user2285";129918;3.0
"user2285";1886436;5.0
"user2285";1886436;3.0
"user2285";2520679;2.0
"user2285";2520679;2.0
"user2285";2520679;2.0
"user2285";2520679;1.0
"user2285";2520679;2.0
"user2285";756600;5.0
"user2285";2520915;4.0
"user2285";2520915;1.0
"user2285";2520915;3.0
"user2285";2520915;3.0
"user2285";126520;4.0
"user2285";126520;1.5
"user2285";126520;4.0
"user2285";126520;3.0
"user2285";584698;5.0
"user2285";584698;1.5
"user2285";584698;5.0
"user2285";584698;1.0
"user2285";584698;3.0
"user2285";2453779;5.0
"user2285";2453779;5.0
"user2285";231985;5.0
"user2285";231985;2.5
"user2285";231985;4.0
"user2285";231985;4.0
"user2285";2527200;2.5
"user2285";2527200;4.0
"user2285";391643;5.0
"user2285";391643;2.5
"user2285";391643;3.0
"user2285";391643;1.0
"user2285";391643;5.0
"user2286";2373326;5.0
"user2286";2373326;2.0
"user2286";2373326;5.0
"user2286";2373326;5.0
"user2286";2373326;1.0
"user2286";2505024;4.0
"user2286";131315;1.0
"user2286";2520806;4.0
"user2286";2520806;3.0
"user2286";1993515;1.0
"user2286";1993515;5.0
"user2286";605445;4.5
"user2286";605445;3.0
"user2286";131010;4.0
"user2286";131010;1.0
"user2286";131010;3.0
"user2286";131010;4.0
"user2286";131010;2.5
"user2286";126528;4.0
"user2286";126528;4.0
"user2286";126528;1.0
"user2286";309299;2.0
"user2286";309299;1.5
"user2286";309299;1.5
"user2286";309299;4.0
"user2286";309299;3.0
"user2286";130279;2.0
"user2286";130279;4.0
"user2286";130279;1.0
"user2286";130279;4.0
"user2286";486685;1.0
"user2286";486685;2.0
"user2286";1199535;1.0
"user2286";1199535;4.0
"user2286";1199535;2.0
"user2286";806322;2.0
"user2286";806322;3.0
"user2286";988101;5.0
"user2286";126526;3.0
"user2286";126526;4.0
"user2286";126526;4.0
"user2286";252528;1.0
"user2286";252528;3.5
"user2286";2521798;5.0
"user2286";2521798;3.0
"user2286";2521798;5.0
"user2286";2521798;4.0
"user2286";2521798;3.0
"user2286";987759;5.0
"user2286";987759;1.5
"user2286";987759;5.0
"user2286";987759;3.0
"user2286";2492588;5.0
"user2286";2492588;5.0
"user2286";2492588;4.0
"user2286";2479634;5.0
"user2286";2479634;2.0
"user2286";1828571;2.0
"user2286";1828571;3.5
"user2286";1828571;1.0
"user2286";1828571;4.0
"user2286";1828571;2.0
"user2286";132211;2.0
"user2286";1019182;5.0
"user2286";1019182;4.0
"user2286";1019182;2.0
"user2286";1019182;5.0
"user2286";1019182;3.0
"user2287";2521025;4.0
"user2287";2521025;1.0
"user2287";2521025;5.0
"user2287";2521025;4.5
"user2287";2500145;3.5
"user2287";2500145;5.0
"user2287";2500145;2.5
"user2287";2500145;4.5
"user2287";2500145;5.0
"user2287";2521007;3.0
"user2287";2521007;5.0
"user2287";2521007;1.0
"user2287";2521007;4.0
"user2287";2521007;3.0
"user2287";1829821;4.0
"user2287";1829821;4.0
"user2287";1829821;2.0
"user2287";1829821;3.0
"user2287";346995;2.0
"user2287";346995;5.0
"user2287";346995;3.0
"user2287";346995;2.0
"user2287";2300623;1.0
"user2287";2300623;3.0
"user2287";2300623;3.0
"user2287";2300623;2.0
"user2287";2300623;2.0
"user2287";317563;1.0
"user2287";2520465;1.0
"user2287";2520465;4.0
"user2287";2520685;5.0
"user2287";2521071;1.0
"user2287";2521071;3.0
"user2287";2521071;4.0
"user2287";2521071;5.0
"user2287";2521071;3.0
"user2287";129833;2.0
"user2287";129833;3.0
"user2287";2376250;4.0
"user2287";2376250;3.0
"user2287";663785;3.0
"user2287";663785;2.0
"user2287";663785;3.0
"user2287";663785;3.0
"user2287";2436519;3.0
"user2287";721705;2.0
"user2287";721705;4.0
"user2287";721705;5.0
"user2287";721705;2.0
"user2287";721705;5.0
"user2287";2509007;3.0
"user2287";2509007;5.0
"user2287";1022196;5.0
"user2287";1022196;1.0
"user2287";525755;4.0
"user2287";127425;2.0
"user2287";127425;5.0
"user2287";127425;3.0
"user2287";127425;2.0
"user2287";127425;1.5
"user2287";754052;1.0
"user2287";754052;2.0
"user2288";1978418;5.0
"user2288";1978418;4.0
"user2288";1978418;4.5
"user2288";1978418;4.0
"user2288";1978418;1.0
"user2288";1810489;4.0
"user2288";1810489;3.0
"user2288";1810489;3.0
"user2288";1810489;3.0
"user2288";1810489;4.0
"user2288";2521033;2.0
"user2288";2521033;1.0
"user2288";2521033;1.0
"user2288";2521033;3.0
"user2288";1796637;3.0
"user2288";1796637;2.0
"user2288";1796637;1.0
"user2288";2033285;3.0
"user2288";126511;4.0
"user2288";1304455;4.0
"user2288";1304455;2.5
"user2288";1304455;1.0
"user2288";130473;5.0
"user2288";130473;5.0
"user2288";130473;2.0
"user2288";130473;4.0
"user2288";130473;4.0
"user2288";2034433;5.0
"user2288";986038;2.5
"user2288";986038;1.0
"user2288";986038;1.0
"user2288";2484219;2.0
"user2288";2484219;4.0
"user2288";2484219;4.0
"user2288";2484219;5.0
"user2288";2484219;5.0
"user2288";775394;5.0
"user2288";775394;2.0
"user2288";775394;2.0
"user2288";775394;2.0
"user2288";775394;5.0
"user2288";2519492;3.0
"user2288";1204941;5.0
"user2288";1204941;5.0
"user2288";1204941;2.0
"user2288";1204941;3.0
"user2288";1204941;5.0
"user2288";2520786;5.0
"user2288";1318216;1.0
"user2288";129903;4.0
"user2288";250361;4.0
"user2288";250361;3.0
"user2288";1100498;2.0
"user2288";1100498;5.0
"user2288";1100498;4.0
"user2288";1100498;2.0
"user2288";1100498;3.0
"user2288";2373224;5.0
"user2288";2373224;5.0
"user2288";992130;5.0
"user2288";992130;4.0
"user2289";126526;5.0
"user2289";126526;1.0
"user2289";631268;4.0
"user2289";631268;2.0
"user2289";631268;4.0
"user2289";631268;3.0
"user2289";631268;3.0
"user2289";2520940;2.0
"user2289";2520940;3.0
"user2289";2520940;1.0
"user2289";231985;3.0
"user2289";231985;2.0
"user2289";231985;1.0
"user2289";2381783;4.0
"user2289";2381783;5.0
"user2289";2381783;5.0
"user2289";2381783;3.0
"user2289";2381783;2.5
"user2289";754003;1.0
"user2289";754003;3.0
"user2289";969848;1.0
"user2289";969848;4.0
"user2289";2520926;5.0
"user2289";2520926;5.0
"user2289";2520745;2.0
"user2289";2520745;1.0
"user2289";298109;5.0
"user2289";562817;5.0
"user2289";562817;4.0
"user2289";1754398;3.5
"user2289";1754398;2.0
"user2289";1754398;3.0
"user2289";1754398;4.0
"user2289";1754398;4.0
"user2289";141863;5.0
"user2289";1013366;3.0
"user2289";1013366;2.0
"user2289";2520945;2.0
"user2289";2520945;3.0
"user2289";2520945;3.0
"user2289";2520945;4.0
"user2289";2520461;2.0
"user2289";2520461;1.0
"user2289";2520461;3.0
"user2289";2520461;5.0
"user2289";2520461;1.0
"user2289";1886436;5.0
"user2289";1886436;3.0
"user2289";1886436;1.0
"user2289";1886436;1.0
"user2289";2373391;5.0
"user2289";2373391;4.0
"user2289";2373391;5.0
"user2289";2373391;1.0
"user2289";2373391;4.0
"user2289";131656;2.0
"user2289";131656;2.0
"user2289";2520952;2.0
"user2289";130154;5.0
"user2289";130154;5.0
"user2289";130154;2.5
"user2289";130154;4.0
"user2289";130627;3.5
"user2289";130627;3.0
"user2289";2495954;2.5
"user2289";2495954;1.0
"user2289";2406545;5.0
"user2289";2406545;5.0
"user2289";2406545;2.0
"user2289";2406545;1.0
"user2289";2406545;1.0
"user2289";229901;4.0
"user2289";229901;4.0
"user2289";229901;3.0
"user2289";229901;4.0
"user2289";229901;4.0
"user2289";1037031;2.0
"user2289";1037031;5.0
"user2289";1037031;5.0
"user2289";231962;1.0
"user2289";231962;2.0
"user2289";231962;1.0
"user2289";2507822;5.0
"user2289";2507822;3.5
"user2289";2507822;3.0
"user2289";2507822;5.0
"user2289";2507822;3.0
"user2290";130304;1.0
"user2290";130304;4.0
"user2290";130304;5.0
"user2290";2033285;1.0
"user2290";2033285;5.0
"user2290";2033285;4.0
"user2290";1603677;5.0
"user2290";1603677;2.0
"user2290";1603677;3.0
"user2290";2520906;3.0
"user2290";2520906;2.0
"user2290";293185;1.0
"user2290";250330;1.0
"user2290";250330;5.0
"user2290";250330;3.0
"user2290";250330;4.0
"user2290";250330;1.0
"user2290";130378;3.0
"user2290";1013527;4.0
"user2290";1013527;5.0
"user2290";131317;4.0
"user2290";131317;1.0
"user2290";2520928;3.0
"user2290";2520928;3.5
"user2290";2520928;3.0
"user2290";2520928;2.0
"user2290";2520928;4.0
"user2290";1851207;5.0
"user2290";1851207;1.0
"user2290";2519621;4.0
"user2290";2521023;1.0
"user2290";2521023;3.0
"user2290";2521023;2.0
"user2290";2521023;3.0
"user2290";2497537;4.0
"user2290";2497537;5.0
"user2290";2497537;2.0
"user2290";2497537;2.0
"user2290";2363243;4.0
"user2290";2363243;4.5
"user2290";293185;5.0
"user2290";293185;5.0
"user2290";748018;2.0
"user2290";748018;3.5
"user2290";748018;1.0
"user2290";748018;4.0
"user2290";748018;1.0
"user2290";2381752;3.0
"user2290";1984944;4.0
"user2290";1984944;5.0
"user2290";1984944;1.0
"user2290";2520996;5.0
"user2290";2520996;2.0
"user2290";2520996;4.0
"user2290";2520996;3.0
"user2290";126804;4.0
"user2290";131794;1.0
"user2290";131794;2.0
"user2290";1605927;3.0
"user2290";1605927;5.0
"user2290";1605927;4.0
"user2290";1605927;5.0
"user2290";1978418;4.0
"user2290";1978418;5.0
"user2290";130198;3.5
"user2290";2520890;4.0
"user2290";2520890;3.0
"user2290";2520890;2.0
"user2290";2453051;3.0
"user2290";2453051;4.0
"user2290";132238;3.0
"user2290";132238;5.0
"user2290";132238;1.0
"user2290";132238;3.0
"user2291";630869;3.0
"user2291";630869;3.0
"user2291";1148818;3.0
"user2291";1148818;1.0
"user2291";1148818;5.0
"user2291";1148818;2.0
"user2291";1013559;2.0
"user2291";1013559;2.0
"user2291";1013559;1.5
"user2291";1013559;1.0
"user2291";130306;4.0
"user2291";2520807;5.0
"user2291";2520807;5.0
"user2291";2520807;3.0
"user2291";2520807;4.0
"user2291";2520807;2.0
"user2291";2520902;2.0
"user2291";2520902;4.0
"user2291";2497537;4.0
"user2291";2497537;4.0
"user2291";2497537;3.0
"user2291";2497537;2.0
"user2291";2497537;4.0
"user2291";1835181;1.5
"user2291";1835181;3.0
"user2291";1835181;2.0
"user2291";1835181;1.0
"user2291";1835181;4.5
"user2291";2520875;1.0
"user2291";2520875;5.0
"user2291";2520875;4.0
"user2291";2520875;4.0
"user2291";2520875;5.0
"user2291";2521030;5.0
"user2291";2521030;4.0
"user2291";2521030;4.0
"user2291";2521030;4.0
"user2291";2520464;5.0
"user2291";2520464;4.0
"user2291";2520464;3.0
"user2291";1801281;5.0
"user2291";1801281;1.0
"user2291";1801281;2.0
"user2291";986038;5.0
"user2291";2502222;2.0
"user2291";2502222;4.0
"user2291";2502222;3.0
"user2291";2502222;1.0
"user2291";2502222;2.0
"user2291";132203;3.0
"user2291";132203;2.5
"user2291";132203;4.0
"user2291";132203;1.5
"user2291";132203;3.0
"user2291";141863;3.0
"user2291";141863;1.0
"user2291";141863;5.0
"user2291";141863;3.0
"user2291";141863;3.0
"user2291";1116022;1.0
"user2291";1116022;2.0
"user2291";1116022;5.0
"user2291";1116022;4.0
"user2291";1828914;5.0
"user2291";1828914;2.5
"user2291";1828914;2.0
"user2291";1828914;5.0
"user2291";2029539;1.0
"user2291";2029539;1.0
"user2291";2029539;1.0
"user2291";2029539;1.0
"user2291";2029539;3.0
"user2291";127219;1.0
"user2291";127219;5.0
"user2291";127219;2.0
"user2291";264133;2.0
"user2291";264133;3.0
"user2291";264133;2.0
"user2291";2520686;3.0
"user2291";2520687;1.0
"user2291";2520687;3.5
"user2292";1313285;2.0
"user2292";1313285;1.0
"user2292";1313285;4.0
"user2292";984625;4.0
"user2292";984625;2.0
"user2292";984625;5.0
"user2292";129822;4.0
"user2292";129822;3.0
"user2292";129822;5.0
"user2292";129822;3.0
"user2292";2520999;3.0
"user2292";987839;1.0
"user2292";987839;2.0
"user2292";987839;2.0
"user2292";2037026;1.0
"user2292";2037026;3.0
"user2292";2037026;3.0
"user2292";2037026;2.0
"user2292";2037026;4.0
"user2292";2520744;1.0
"user2292";2520744;2.0
"user2292";2520744;1.0
"user2292";2520744;2.0
"user2292";130303;2.0
"user2292";130303;2.5
"user2292";130303;3.0
"user2292";130303;3.0
"user2292";1113581;3.0
"user2292";2520971;5.0
"user2292";2520971;4.0
"user2292";2520971;5.0
"user2292";2492033;5.0
"user2292";2492033;3.0
"user2292";2492033;3.0
"user2292";2492033;1.0
"user2292";2520843;3.0
"user2292";2520843;1.0
"user2292";1829573;1.5
"user2292";1829573;1.0
"user2292";1829573;5.0
"user2292";1804150;1.0
"user2292";1804150;3.0
"user2292";1804150;1.0
"user2292";1804150;4.0
"user2292";2520996;1.0
"user2292";2520996;3.0
"user2292";1934593;1.0
"user2292";1605908;5.0
"user2292";1605908;4.0
"user2292";1605908;3.0
"user2292";1605908;3.0
"user2292";1605908;3.0
"user2292";2520801;1.0
"user2292";2520801;5.0
"user2292";2520801;5.0
"user2292";2520801;5.0
"user2292";2452881;3.0
"user2292";2452881;1.0
"user2292";2452881;1.0
"user2292";2373224;2.0
"user2292";2373224;2.0
"user2292";2373224;3.0
"user2292";2373224;2.0
"user2292";2373224;5.0
"user2292";2521013;1.0
"user2292";2521013;5.0
"user2292";2520781;2.0
"user2292";2520781;2.0
"user2292";2520781;1.0
"user2292";2520781;1.0
"user2292";2520982;1.0
"user2292";2520762;4.0
"user2292";2520762;4.0
"user2292";2520762;1.0
"user2292";130903;1.0
"user2292";130903;2.0
"user2292";130903;2.0
"user2292";130903;5.0
"user2292";228985;3.0
"user2292";228985;5.0
"user2292";228985;2.0
"user2292";228985;2.0
"user2292";228985;3.0
"user2292";2520912;5.0
"user2292";2520912;4.0
"user2292";2520912;3.0
"user2292";2520912;5.0
"user2292";2499947;2.0
"user2293";1245470;1.0
"user2293";1245470;5.0
"user2293";1245470;1.0
"user2293";1245470;4.0
"user2293";1245470;4.0
"user2293";2487103;5.0
"user2293";2487103;5.0
"user2293";2487103;4.0
"user2293";749280;2.5
"user2293";749280;4.5
"user2293";131407;2.0
"user2293";1964932;3.0
"user2293";2503117;3.0
"user2293";2503117;2.0
"user2293";2503117;2.0
"user2293";2503117;5.0
"user2293";2503117;2.0
"user2293";1187220;1.0
"user2293";1131275;1.0
"user2293";1131275;4.0
"user2293";1131275;1.0
"user2293";827642;2.5
"user2293";827642;4.0
"user2293";827642;3.0
"user2293";827642;4.0
"user2293";827642;2.0
"user2293";129776;2.0
"user2293";129776;1.0
"user2293";129776;2.0
"user2293";129776;2.0
"user2293";129776;5.0
"user2293";2520861;4.0
"user2293";2520861;4.0
"user2293";132613;4.0
"user2293";132613;2.5
"user2293";132613;3.0
"user2293";132613;4.0
"user2293";2520918;4.0
"user2293";2520918;5.0
"user2293";2520918;2.0
"user2293";1567429;1.0
"user2293";1567429;4.0
"user2293";1567429;4.0
"user2293";1912652;4.0
"user2293";1912652;4.0
"user2293";1912652;4.0
"user2293";1912652;1.0
"user2293";2044821;5.0
"user2293";2044821;3.0
"user2293";2044821;3.0
"user2293";2044821;5.0
"user2293";2044821;3.0
"user2293";126943;4.0
"user2293";126943;4.0
"user2293";126943;1.0
"user2293";126943;3.0
"user2293";126943;2.0
"user2293";132318;2.0
"user2293";132318;4.0
"user2293";132318;5.0
